"JournalId","eigen","prank.vector","degree","NormalizedName"
"101949793",0.0357819055341039,0.000526331673533288,6786,"sensors"
"10195028",0.00793154919969161,6.69522138855241e-05,1286,"genome biology and evolution"
"1019768892",0.000488811827964207,1.03812467707813e-05,76,"the entomologist s record and journal of variation"
"101985540",5.12350478969507e-05,1.1029825153661e-05,22,"international journal for computational methods in engineering science and mechanics"
"101987544",0.0108232423934828,5.97949879589644e-05,1426,"acta cytologica"
"101999905",0.00023730345834029,1.37480679140584e-05,122,"scandinavian journal of occupational therapy"
"1020017562",0,4.21923125608422e-05,0,"parnassus poetry in review"
"10201666",0.0050221100658738,0.000104193813452944,1548,"health education & behavior"
"1020206625",6.74276957987637e-05,1.10320928727671e-05,42,"israel journal of foreign affairs"
"1020513567",0,4.21923125608422e-05,0,"revista facultad de ingenieria universidad de antioquia"
"102059668",0.000101992570536773,1.82862444744183e-05,132,"children s geographies"
"102063886",0.0099968139754182,4.57881700159426e-05,1184,"journal of ocean university of china"
"102069374",0,4.21923125608422e-05,0,"advances in polymer science"
"10207311",0.000156376837914022,1.05596187918242e-05,78,"journal of applied biobehavioral research"
"1020933676",0.000591957411066207,3.39652634225472e-05,422,"palimpsest"
"102099276",0.00133466407373538,3.72796393132703e-05,458,"journal of interamerican studies and world affairs"
"1020997206",0.000114061892668451,2.01473284332148e-05,124,"new west indian guide"
"1021133474",2.37583959148309e-05,1.08889723444241e-05,46,"turk psikoloji dergisi"
"102120254",7.05506828402114e-06,8.92667013082867e-06,20,"tidsskrift for rettsvitenskap"
"102125482",0.0219235508958658,0.000213938461251605,3860,"journal of pharmacology and experimental therapeutics"
"1021280195",2.34310264941225e-06,1.11892797689469e-05,2,"arthropod systematics & phylogeny"
"102129144",0.000750492375622532,4.36359099489728e-05,438,"first monday"
"102131452",1.29640365481036e-05,8.35775005873074e-06,6,"journal of near death studies"
"102131606",0.00566196440347085,3.8246062766148e-05,896,"pulmonary pharmacology & therapeutics"
"102140811",0.00274991966693795,0.00014241941950789,1350,"journal of homosexuality"
"102181007",0.0173467849051518,0.000100523789244215,2212,"international journal of systematic and evolutionary microbiology"
"1021851039",0.000114990950798958,9.27444820371014e-06,40,"psicologica"
"102185553",0.000132266882011641,1.8435819346228e-05,74,"physical & occupational therapy in pediatrics"
"102210184",2.97540449305158e-06,2.2623034929904e-05,16,"bulletin of spanish studies"
"102221297",0,4.21923125608422e-05,0,"theater"
"10223069",0.000104491353092495,1.29316043790054e-05,50,"international journal of digital curation"
"102243518",0.00886626782619043,8.36979625993484e-05,1700,"brain behavior and immunity"
"102244479",0.000229701614794214,1.48447368232081e-05,58,"journal of clinical medicine research"
"102250854",0.000504457507143711,3.50084175545768e-05,342,"journal of contemporary religion"
"102255861",8.93454071228197e-06,1.41672943156291e-05,4,"international journal of global warming"
"102275153",1.76628283123504e-06,1.9462216644104e-05,18,"journal of new music research"
"102275522",0.0106211492431422,6.55960472943975e-05,1486,"journal of the american college of nutrition"
"102276873",0.0240559871011539,0.000174092729774693,3428,"journal of photochemistry and photobiology a chemistry"
"102280292",0,4.21923125608422e-05,0,"regulated rivers research & management"
"102309489",0,4.21923125608422e-05,0,"library & archival security"
"102320310",0,4.21923125608422e-05,0,"journal of information communication and ethics in society"
"102336391",0.000396611913783611,1.00619259363535e-05,60,"expert opinion on drug metabolism & toxicology"
"102337799",0,4.21923125608422e-05,0,"pharmaceutical programming"
"102349131",0.00038962052043307,2.90302725896293e-05,186,"medical history"
"102393136",9.26423394730138e-05,7.95712919488617e-06,20,"obstetrics and gynecology clinics of north america"
"102399824",0.00446798021997573,0.000118952897475982,1456,"quality & quantity"
"102424854",0.00527868034196829,7.44144529483946e-05,1360,"alcohol and alcoholism"
"102436923",0.00552763831091289,2.69088709393972e-05,612,"new astronomy"
"1024375910",0,4.21923125608422e-05,0,"journal of european consumer and market law"
"102439543",0.00505753638445451,3.80682324253414e-05,716,"mathematics of computation"
"102449613",5.60109373386929e-05,9.8019913734351e-06,8,"czech journal of animal science"
"102460418",0.00412522353311131,4.63148740279469e-05,892,"the clinical journal of pain"
"102477959",0.000275166357145115,9.61699354877291e-06,54,"asm news"
"1024780831",0.000745684436141567,1.0350189606222e-05,98,"comments on modern physics"
"1024877810",0,4.21923125608422e-05,0,"the journal of defense modeling and simulation"
"102497804",0.00770890439742867,4.15427849298752e-05,1014,"acta histochemica"
"102499938",0.0060495553582466,0.000262594041015895,2370,"american anthropologist"
"1025063068",0.000634223233545208,2.77003052787136e-05,408,"psychological science in the public interest"
"1025118869",0.00259562214702741,3.0571076175763e-05,438,"precambrian research"
"102533535",0,4.21923125608422e-05,0,"oral tradition"
"102543962",0.00466608919041525,2.01490641893849e-05,474,"wood science and technology"
"102544370",0.0233708166301698,0.000128996335197953,2928,"autophagy"
"102549058",0.0102449272629166,8.79081333452375e-05,1766,"molecular microbiology"
"102552068",0.000142980202052052,9.90032292539151e-06,28,"therapie"
"102556055",0.000712739854826237,1.23188433494859e-05,86,"journal of synthetic organic chemistry japan"
"1025762778",0,4.21923125608422e-05,0,"philosophy psychiatry & psychology"
"102581529",0.0135939941769997,6.24395378407373e-05,1634,"clinical respiratory journal"
"102624508",7.45907205411205e-05,1.63904694866731e-05,96,"the learning organization"
"102630943",0.00304547642418989,3.27849305168202e-05,608,"international journal of engineering science"
"1026735687",0.000309130000179623,2.72863404530752e-05,306,"social work & social sciences review"
"102681701",0.0226994522217285,0.000111187635595154,2700,"nuclear engineering and design"
"102700472",0,4.21923125608422e-05,0,"financial services review"
"1027252803",0,4.21923125608422e-05,0,"osterreichische musikzeitschrift"
"102728161",0.0137828949982912,7.02247240461338e-05,1616,"optics and lasers in engineering"
"1027301186",0,4.21923125608422e-05,0,"prolegomena"
"102744128",0.000117084384658336,1.12951858121802e-05,82,"dermatology research and practice"
"1027757569",0.000536397050441668,1.47863008039187e-05,70,"journal of cosmetic and laser therapy"
"102790982",0.000660471504538715,4.05844338876829e-05,556,"journal of behavioral economics"
"102796450",0.00959806964902291,3.83170212981157e-05,1060,"journal of sandwich structures and materials"
"102804277",0.000187174181751694,1.54397406016864e-05,72,"acta veterinaria scandinavica"
"102805530",0.000174564752171119,1.29062201676387e-05,100,"the energy journal"
"102859716",1.51709025519769e-05,9.68436319251793e-06,8,"network computation in neural systems"
"102860129",0.000278275722140912,2.24860631806378e-05,198,"reading research quarterly"
"102860386",0.00905601447202269,6.21257638063766e-05,1424,"clinical nutrition"
"102868315",0.00672509364223569,4.81307639108016e-05,1072,"experimental parasitology"
"1028765246",0.000100558034401591,9.43574662084968e-06,50,"youth justice"
"10288104",0.00266602571453343,6.13522346083824e-05,920,"european journal of social psychology"
"102888058",7.79586941775164e-07,1.37812251388473e-05,14,"acta borealia"
"102889028",0.00475775763515306,4.10126351549216e-05,820,"comparative biochemistry and physiology b"
"1028897531",0.000289117692803124,2.01585054547231e-05,228,"comparative civilizations review"
"102890038",0.000893554394523522,4.77414130354838e-05,374,"educational review"
"102890116",0.00627438607231179,2.83538608686263e-05,672,"xenotransplantation"
"102896891",0.000617334223168735,3.07655714014718e-05,390,"psychology & marketing"
"102900456",0,4.21923125608422e-05,0,"refugee survey quarterly"
"102916872",0.00915003696602363,7.3862361047117e-05,1500,"oral oncology"
"102926519",0.00044116071087339,9.28043850580951e-06,74,"supportive cancer therapy"
"10293999",0,4.21923125608422e-05,0,"frontiers of literary studies in china"
"1029440727",0,4.21923125608422e-05,0,"circulo de linguistica aplicada a la comunicacion"
"102949365",1.98385340733013e-05,8.54842666090294e-06,26,"strategic management journal"
"1029532203",2.21053632889836e-07,1.29195980976249e-05,4,"virginia quarterly review"
"102962966",0.00529939889783136,3.46503387535826e-05,780,"expert review of clinical pharmacology"
"102976925",0.00317825749472034,2.97261407632243e-05,540,"the cambridge quarterly"
"102982581",0.00317820739273872,2.4831459599528e-05,534,"mln"
"102994345",0.00111259466225238,4.92797389449872e-05,534,"journal of contemporary china"
"1029968391",0,4.21923125608422e-05,0,"ceramics art and perception"
"102998770",0.00322672567615185,5.49192208347449e-05,844,"journal of vegetation science"
"10300399",0.000741577557595231,9.09814527248664e-06,74,"reviews in analytical chemistry"
"103035011",0.024167915553291,0.000158799588176574,3282,"journal of general virology"
"103047102",0,4.21923125608422e-05,0,"optimization methods & software"
"103059793",1.08815477125908e-05,1.78763316715446e-05,4,"journal of tissue viability"
"103084548",0.000408980523107856,1.18477264409021e-05,114,"reviews in mineralogy & geochemistry"
"103097414",0.0251820417595594,0.000154208823845302,3430,"aerosol and air quality research"
"1030997278",0,4.21923125608422e-05,0,"iranian journal of allergy asthma and immunology"
"103101201",0.000748623544843864,9.76043128941896e-06,94,"malawi medical journal"
"103146128",0.000602110160807564,1.45636604961879e-05,178,"ethical theory and moral practice"
"103159671",0.000255790209993217,1.04981607971553e-05,34,"international journal of online engineering (ijoe)"
"103163483",0,4.21923125608422e-05,0,"construction law handbook"
"1031772518",0,4.21923125608422e-05,0,"keats shelley review"
"103178497",0.00225690497585796,2.41619248347759e-05,486,"iee review"
"103198402",0.00342713374852017,5.2120427088389e-05,602,"acta geologica sinica english edition"
"103225281",0.0209910606801861,0.000249463981116593,4208,"neuroimage"
"103227408",0.0009630678420981,1.15235465236603e-05,130,"proteome"
"1032290579",0.000481671675308286,2.11560013187362e-05,264,"computers in education"
"103229351",0.00106931820131606,3.12701871128407e-05,272,"leonardo"
"103234284",0.00167679930305618,1.44574828973363e-05,208,"development growth & differentiation"
"1032365090",1.35942205884253e-06,1.37445172482592e-05,4,"medicina buenos aires"
"103239605",2.11341419597437e-05,9.32473395920347e-06,20,"political geography quarterly"
"103248676",0.017836231955317,0.000147190885670385,2676,"journal of chromatography b"
"103253184",3.00544370520172e-05,1.10401587241812e-05,50,"communication theory"
"10326139",0.00025441286564804,1.27641005201416e-05,102,"journal of human sport and exercise"
"103284624",0.00258878641102835,2.1192246900742e-05,378,"fish and fisheries"
"1032855054",0.00057653356746826,1.96089326913835e-05,256,"inquiry"
"103292986",0.000141836955537784,8.74709463572309e-06,34,"journal of quality in clinical practice"
"103305516",0.00943086184944456,5.61448939172104e-05,1306,"platelets"
"103311983",0.000504890828886564,3.12615911612301e-05,348,"journal of advertising"
"103321696",0.00186488631173155,7.76228243965275e-05,852,"european journal of operational research"
"103333758",0.000247555303055009,1.02866999982267e-05,70,"crossings journal of migration and culture"
"103350616",0.000840960793264286,6.01449314559916e-05,690,"cambridge review of international affairs"
"103352712",4.46803760967625e-07,1.12440642068727e-05,8,"research in science & technological education"
"103356783",0.00645067210428654,6.48142229170435e-05,1268,"integrative and comparative biology"
"103359281",0.00489441940280322,6.94946962767316e-05,1252,"medical decision making"
"103360871",0,4.21923125608422e-05,0,"acta biotechnologica"
"103377564",0.00777933804563184,0.000187609978410863,2262,"aids care psychological and socio medical aspects of aids hiv"
"103398315",0.00777542739741137,3.91129533908601e-05,886,"spectrochimica acta part b atomic spectroscopy"
"1034150229",0,4.21923125608422e-05,0,"the sewanee review"
"1034174532",0.000968607754183136,4.32770662936104e-05,458,"desarrollo economico revista de ciencias sociales"
"103428141",0.00959886362113732,0.000105036644582161,1832,"international journal of obesity"
"103446830",0.0111427649183392,7.7875809561615e-05,1724,"circulation cardiovascular genetics"
"103448410",0.000306793679058909,1.42340879041667e-05,108,"studies in ethnicity and nationalism"
"1034761320",0,4.21923125608422e-05,0,"quaderni d italianistica"
"1034789842",0.00239358340298357,1.63650045604523e-05,312,"revista de biologia marina y oceanografia"
"103482838",0.00218080073718509,8.34387043605055e-05,1138,"communications of the acm"
"103486911",0.00265625051150536,2.73343049879674e-05,402,"journal of aoac international"
"103518591",0.0110998494547745,4.98002577971968e-05,1250,"journal of polymer research"
"103525234",9.78978983064761e-05,8.69886059799712e-06,40,"outre terre"
"1035326371",0,4.21923125608422e-05,0,"western humanities review"
"1035346364",6.5676431148476e-05,2.43799439816456e-05,14,"jarq japan agricultural research quarterly"
"10355277",0.000221425427040387,1.23398483631841e-05,52,"journal of visualization"
"103552787",0.000522839985619909,2.57584633241919e-05,288,"journal of blacks in higher education"
"103568991",0.015475753320539,8.54465823537772e-05,1798,"asian journal of control"
